,color,clarity,carat,cut,depth,table,price,x,y,z
9950,6,2,0.92,Ideal,61.8,55.0,4696,6.25,6.28,3.87177
9951,1,4,1.04,Ideal,63.0,56.0,4696,6.44,6.41,4.047750000000001
9952,3,6,0.9,Very Good,63.3,58.0,4697,6.05,6.14,3.858135
9953,6,2,1.0,Very Good,60.1,60.0,4697,6.47,6.55,3.9125099999999997
9954,4,1,1.09,Good,60.3,61.0,4698,6.64,6.69,4.018995
9955,5,1,1.07,Ideal,62.4,57.0,4698,6.55,6.52,4.07784
9956,4,0,1.33,Fair,62.0,56.0,4698,7.05,7.01,4.358599999999999
9957,4,2,1.11,Premium,60.4,58.0,4699,6.68,6.66,4.02868
9958,2,1,1.09,Premium,62.0,57.0,4700,6.61,6.55,4.0796
9959,5,2,0.93,Ideal,59.6,57.0,4700,6.37,6.42,3.81142
9960,4,1,1.07,Premium,62.0,58.0,4700,6.57,6.52,4.0579
9961,4,1,1.07,Premium,60.3,58.0,4700,6.68,6.62,4.00995
9962,2,2,1.09,Good,62.4,64.0,4700,6.61,6.51,4.09344
9963,5,1,1.15,Premium,61.8,56.0,4701,6.75,6.7,4.15605
9964,0,4,1.14,Very Good,60.0,60.0,4702,6.76,6.81,4.071000000000001
9965,2,2,1.0,Very Good,62.3,60.0,4702,6.34,6.38,3.9622799999999994
9966,2,2,1.0,Ideal,60.3,56.0,4702,6.52,6.54,3.9375899999999997
9967,2,2,1.0,Premium,61.5,58.0,4702,6.37,6.45,3.9421500000000003
9968,0,2,1.25,Very Good,62.5,57.0,4702,6.83,6.86,4.278125
9969,1,2,1.14,Good,63.5,56.0,4702,6.58,6.62,4.191
9970,2,2,1.0,Good,63.7,60.0,4702,6.3,6.33,4.022654999999999
9971,2,1,1.14,Premium,60.6,59.0,4702,6.77,6.8,4.1117099999999995
9972,2,2,1.0,Very Good,62.7,59.0,4702,6.3,6.37,3.972045
9973,5,6,0.72,Ideal,61.6,56.0,4702,5.75,5.77,3.5481599999999998
9974,0,3,1.16,Premium,62.2,59.0,4702,6.74,6.69,4.17673
9975,3,1,1.04,Very Good,60.6,57.0,4703,6.56,6.6,3.9874799999999997
9976,2,2,1.02,Very Good,63.5,56.0,4703,6.36,6.43,4.0608249999999995
9977,2,1,1.2,Good,64.1,57.0,4704,6.68,6.65,4.272265
9978,1,1,1.32,Premium,60.8,58.0,4704,7.03,7.11,4.29856
9979,3,2,1.02,Very Good,62.9,56.0,4704,6.36,6.4,4.01302
9980,6,2,1.0,Fair,66.3,58.0,4704,6.15,6.04,4.040985
9981,1,0,1.5,Fair,66.1,57.0,4704,7.12,7.04,4.67988
9982,1,0,1.5,Fair,69.7,56.0,4704,6.94,6.9,4.82324
9983,4,2,1.0,Very Good,63.1,57.0,4704,6.37,6.33,4.00685
9984,2,3,1.0,Ideal,62.5,58.0,4704,6.38,6.33,3.971875
9985,1,1,1.26,Ideal,59.6,57.0,4704,7.04,7.01,4.1869000000000005
9986,5,1,1.0,Premium,61.2,60.0,4704,6.45,6.42,3.9382200000000007
9987,1,2,1.12,Premium,60.8,57.0,4704,6.76,6.7,4.09184
9988,1,2,1.2,Very Good,63.3,57.0,4704,6.7,6.66,4.228439999999999
9989,1,1,1.5,Fair,64.9,61.0,4704,7.14,7.09,4.617635000000001
9990,0,4,1.2,Premium,62.0,59.0,4704,6.77,6.72,4.1819
9991,2,1,1.12,Premium,61.9,58.0,4704,6.74,6.66,4.1473
9992,4,2,1.0,Premium,60.3,61.0,4704,6.43,6.38,3.8622149999999995
9993,5,1,1.0,Premium,61.7,58.0,4704,6.39,6.34,3.9272050000000003
9994,6,1,1.0,Very Good,63.3,56.0,4704,6.38,6.35,4.029045
9995,5,1,1.0,Very Good,63.5,56.0,4704,6.38,6.31,4.029075
9996,5,1,1.0,Premium,61.4,61.0,4704,6.41,6.36,3.92039
9997,5,1,1.0,Premium,61.1,58.0,4704,6.48,6.44,3.947060000000001
9998,6,2,1.0,Premium,62.0,58.0,4704,6.41,6.29,3.937
9999,6,2,1.0,Fair,64.9,59.0,4704,6.2,6.13,4.001085000000001
10000,6,2,1.0,Fair,65.9,54.0,4704,6.24,6.2,4.098980000000001
10001,2,2,1.01,Very Good,63.1,59.0,4705,6.34,6.43,4.028935000000001
10002,2,2,1.03,Good,59.3,56.0,4705,6.57,6.66,3.922695
10003,4,1,1.22,Fair,65.0,56.0,4705,6.71,6.8,4.39075
10004,5,2,0.91,Ideal,61.0,57.0,4706,6.27,6.32,3.83995
10005,5,3,1.01,Premium,60.8,58.0,4706,6.43,6.4,3.90032
10006,5,3,0.9,Very Good,60.4,60.0,4707,6.23,6.29,3.78104
10007,5,3,0.9,Very Good,62.2,56.0,4707,6.12,6.17,3.82219
10008,5,3,0.9,Very Good,63.0,58.0,4707,6.13,6.16,3.87135
10009,3,2,1.01,Very Good,62.4,60.0,4707,6.34,6.39,3.9717599999999997
10010,3,1,1.13,Ideal,60.8,56.0,4707,6.64,6.72,4.061439999999999
10011,2,2,1.01,Very Good,63.3,57.0,4707,6.41,6.36,4.041704999999999
10012,2,2,1.01,Premium,62.2,54.0,4707,6.48,6.41,4.00879
10013,2,2,1.01,Premium,62.6,61.0,4707,6.39,6.36,3.99075
10014,0,2,1.14,Ideal,61.7,54.0,4708,6.71,6.74,4.149325
10015,3,2,1.02,Ideal,60.3,56.0,4708,6.57,6.54,3.9526649999999997
10016,2,3,1.13,Ideal,62.0,55.0,4708,6.68,6.65,4.1323
10017,5,3,0.9,Very Good,60.6,60.0,4709,6.14,6.27,3.7602300000000004
10018,2,1,1.11,Ideal,61.4,57.0,4709,6.63,6.67,4.0831
10019,1,2,1.11,Ideal,61.9,57.0,4709,6.62,6.67,4.113255
10020,6,0,0.34,Ideal,62.5,57.0,413,4.47,4.49,2.8
10021,6,0,0.34,Ideal,61.4,55.0,413,4.5,4.52,2.7691399999999997
10022,1,2,0.31,Ideal,60.9,57.0,414,4.36,4.41,2.6704649999999996
10023,1,6,0.23,Ideal,63.0,56.0,414,3.94,3.9,2.4696000000000002
10024,1,6,0.23,Premium,60.5,61.0,414,3.98,3.95,2.398825
10025,6,1,0.3,Good,60.8,65.0,414,4.26,4.29,2.5992
10026,3,6,0.23,Very Good,61.3,59.0,414,3.94,3.96,2.42135
10027,3,6,0.23,Very Good,60.2,59.0,415,4.0,4.01,2.41101
10028,4,4,0.29,Good,62.1,56.0,415,4.24,4.26,2.63925
10029,4,1,0.33,Ideal,61.4,55.0,416,4.46,4.5,2.75072
10030,0,3,0.3,Fair,64.8,58.0,416,4.24,4.16,2.7216000000000005
10031,2,1,0.33,Good,63.5,57.0,416,4.36,4.39,2.778125
10032,1,4,0.26,Ideal,62.5,53.0,417,4.08,4.11,2.559375
10033,2,2,0.31,Ideal,61.2,58.0,417,4.37,4.39,2.68056
10034,4,4,0.24,Very Good,62.0,56.0,417,3.94,3.99,2.4583
10035,5,3,0.24,Premium,62.6,58.0,417,3.99,4.03,2.5102599999999997
10036,4,3,0.24,Ideal,61.8,57.0,417,3.97,4.02,2.4689099999999997
10037,2,1,0.34,Very Good,58.6,62.0,417,4.6,4.62,2.7014599999999995
10038,3,2,0.3,Good,63.2,55.0,417,4.26,4.29,2.7018
10039,0,3,0.34,Premium,62.3,60.0,417,4.46,4.49,2.7879249999999995
10040,4,1,0.34,Good,63.9,56.0,417,4.4,4.43,2.821185
10041,3,4,0.26,Very Good,61.9,56.0,418,4.07,4.1,2.528615
10042,3,4,0.26,Very Good,62.1,56.0,418,4.07,4.11,2.53989
10043,0,2,0.31,Ideal,61.3,56.0,418,4.37,4.4,2.688005
10044,1,2,0.31,Premium,59.6,58.0,418,4.39,4.44,2.6313400000000002
10045,1,2,0.31,Ideal,62.5,56.0,418,4.29,4.35,2.7
10046,1,2,0.31,Very Good,62.8,60.0,418,4.29,4.31,2.7003999999999997
10047,1,2,0.31,Premium,60.1,59.0,418,4.38,4.41,2.641395
10048,1,2,0.31,Ideal,62.2,56.0,418,4.34,4.37,2.70881
10049,1,2,0.31,Very Good,62.3,58.0,418,4.35,4.38,2.719395
10050,2,5,0.3,Ideal,60.8,58.0,590,4.33,4.38,2.64784
10051,2,5,0.3,Ideal,62.1,55.0,590,4.33,4.36,2.6982450000000004
10052,4,5,0.27,Very Good,62.3,59.0,591,4.14,4.18,2.59168
10053,4,5,0.27,Very Good,60.8,59.0,591,4.17,4.19,2.5414399999999997
10054,4,6,0.26,Very Good,61.2,60.0,591,4.13,4.14,2.5306200000000003
10055,4,6,0.27,Very Good,62.0,55.0,591,4.16,4.16,2.5792
10056,5,6,0.27,Very Good,62.4,55.0,591,4.18,4.22,2.620799999999999
10057,4,3,0.31,Ideal,61.8,53.0,591,4.36,4.38,2.7006599999999996
10058,4,3,0.31,Ideal,60.5,57.0,591,4.39,4.41,2.6620000000000004
10059,4,3,0.31,Ideal,61.3,55.0,591,4.35,4.39,2.678809999999999
10060,2,2,0.31,Ideal,61.5,56.0,591,4.36,4.39,2.690625
10061,4,1,0.35,Good,63.8,56.0,591,4.48,4.45,2.84867
10062,2,2,0.32,Premium,60.9,60.0,591,4.43,4.4,2.688735
10063,2,2,0.32,Premium,61.8,56.0,591,4.43,4.4,2.7284699999999997
10064,2,2,0.32,Very Good,63.1,58.0,591,4.36,4.33,2.7416950000000004
10065,2,2,0.32,Premium,63.0,59.0,591,4.37,4.33,2.7404999999999995
10066,2,2,0.32,Very Good,63.5,57.0,591,4.39,4.34,2.771775
10067,2,2,0.32,Very Good,63.4,55.0,591,4.38,4.36,2.77058
10068,2,2,0.32,Premium,62.3,60.0,591,4.4,4.36,2.72874
10069,2,2,0.32,Premium,62.6,55.0,591,4.38,4.37,2.73875
10070,2,2,0.32,Premium,62.0,58.0,591,4.39,4.38,2.7187
10071,2,2,0.32,Good,63.7,55.0,591,4.33,4.3,2.748655
10072,0,4,0.35,Premium,62.2,58.0,591,4.54,4.49,2.80833
10073,4,1,0.35,Ideal,62.8,55.0,591,4.53,4.48,2.8291400000000007
10074,0,3,0.4,Good,64.0,57.0,591,4.67,4.7,2.9984
10075,4,5,0.29,Very Good,60.8,63.0,592,4.28,4.31,2.6113599999999995
10076,4,4,0.31,Very Good,61.8,58.0,592,4.29,4.35,2.66976
10077,1,6,0.33,Ideal,62.1,54.0,592,4.46,4.49,2.778975
10078,2,4,0.32,Ideal,61.6,56.0,592,4.42,4.46,2.7350399999999997
10079,2,4,0.33,Ideal,62.2,53.3,592,4.45,4.48,2.7772300000000003
10080,6,1,1.07,Good,61.0,62.0,4710,6.6,6.68,4.0504
10081,3,1,1.16,Ideal,61.7,56.0,4710,6.82,6.76,4.189430000000001
10082,5,2,0.95,Very Good,62.8,59.0,4711,6.21,6.25,3.91244
10083,2,1,1.23,Very Good,63.2,58.0,4711,6.8,6.74,4.278639999999999
10084,3,1,1.2,Very Good,61.2,59.0,4712,6.78,6.84,4.16772
10085,3,1,1.12,Ideal,62.4,56.0,4712,6.63,6.67,4.1496
10086,5,1,1.02,Ideal,60.3,57.0,4712,6.5,6.53,3.928545
10087,4,2,1.0,Good,63.3,61.0,4712,6.29,6.31,3.9879
10088,4,2,1.0,Very Good,61.8,59.0,4712,6.33,6.38,3.9273900000000004
10089,5,1,1.02,Good,63.4,57.0,4712,6.41,6.43,4.0702799999999995
10090,5,1,1.02,Good,63.2,56.0,4712,6.37,6.41,4.038480000000001
10091,6,1,1.02,Very Good,62.7,59.0,4712,6.36,6.44,4.0128
10092,4,2,0.9,Good,63.6,55.0,4712,6.15,6.12,3.9018599999999997
10093,3,1,1.13,Ideal,61.3,57.0,4712,6.73,6.67,4.1071
10094,3,2,1.1,Premium,59.6,60.0,4712,6.74,6.7,4.005120000000001
10095,6,3,0.9,Very Good,63.2,58.0,4712,6.16,6.09,3.8710000000000004
10096,2,1,1.0,Ideal,61.4,60.0,4713,6.35,6.41,3.9173199999999997
10097,5,1,1.05,Ideal,60.3,61.0,4714,6.56,6.6,3.96774
10098,1,1,1.22,Ideal,60.7,57.0,4714,6.92,6.88,4.188300000000001
10099,3,1,1.31,Very Good,63.4,58.0,4714,6.91,6.8,4.34607
10100,4,3,0.9,Very Good,63.2,59.0,4715,6.08,6.04,3.829920000000001
10101,4,3,0.9,Very Good,63.2,57.0,4715,6.12,6.07,3.8520400000000006
10102,0,3,1.2,Premium,60.3,59.0,4715,6.9,6.94,4.172759999999999
10103,4,1,1.1,Very Good,59.1,57.0,4715,6.72,6.82,4.0010699999999995
10104,6,6,0.73,Very Good,61.8,61.0,4716,5.7,5.73,3.5318699999999996
10105,2,1,1.07,Very Good,62.1,58.0,4716,6.53,6.57,4.067550000000001
10106,0,2,1.2,Premium,60.0,61.0,4717,6.89,6.84,4.119000000000001
10107,2,1,1.08,Premium,61.2,58.0,4717,6.62,6.58,4.0392
10108,0,6,1.0,Very Good,63.5,59.0,4717,6.34,6.29,4.010025
10109,2,1,1.17,Fair,60.0,66.0,4717,6.86,6.78,4.0920000000000005
10110,6,3,0.9,Premium,61.6,62.0,4717,6.12,6.09,3.7606800000000002
10111,6,3,0.9,Good,57.7,61.0,4717,6.34,6.32,3.6524100000000006
10112,4,1,1.04,Premium,60.2,58.0,4717,6.6,6.55,3.95815
10113,3,2,1.02,Very Good,63.2,59.0,4718,6.41,6.37,4.038480000000001
10114,3,2,1.02,Premium,62.3,59.0,4718,6.44,6.4,3.9996599999999995
10115,3,2,1.02,Premium,63.0,55.0,4718,6.45,6.4,4.047750000000001
10116,3,2,1.02,Premium,60.8,58.0,4718,6.5,6.46,3.93984
10117,3,2,1.02,Premium,61.0,59.0,4718,6.48,6.44,3.9406000000000008
10118,6,1,1.02,Very Good,63.4,59.0,4718,6.41,6.37,4.05126
10119,6,1,1.02,Premium,61.5,56.0,4718,6.51,6.47,3.9913499999999997
10120,6,1,1.02,Premium,60.3,58.0,4718,6.52,6.48,3.9194999999999998
10121,3,2,1.01,Very Good,60.0,58.0,4719,6.51,6.55,3.9179999999999997
10122,3,2,1.01,Very Good,60.2,58.0,4719,6.5,6.59,3.94009
10123,6,1,1.01,Good,63.6,57.0,4719,6.35,6.39,4.05132
10124,3,2,1.01,Premium,59.8,58.0,4719,6.54,6.58,3.92288
10125,6,1,1.01,Very Good,61.5,56.0,4719,6.39,6.46,3.951375
10126,5,2,1.0,Very Good,61.0,61.0,4719,6.4,6.45,3.919250000000001
10127,2,1,1.11,Ideal,62.6,56.0,4719,6.58,6.65,4.14099
10128,4,1,1.06,Premium,62.5,58.0,4719,6.54,6.41,4.046875
10129,1,4,1.32,Premium,62.4,58.0,4719,7.01,6.96,4.358639999999999
10130,2,2,1.12,Premium,61.6,58.0,4719,6.72,6.62,4.10872
10131,6,3,0.91,Very Good,62.7,59.0,4720,6.13,6.16,3.852915
10132,4,1,1.12,Ideal,61.6,57.0,4720,6.68,6.66,4.10872
10133,6,2,0.97,Premium,62.0,60.0,4721,6.25,6.29,3.8873999999999995
10134,4,2,1.06,Very Good,62.5,58.0,4721,6.46,6.5,4.05
10135,4,1,1.0,Ideal,62.7,57.0,4721,6.37,6.42,4.009665
10136,2,4,0.92,Very Good,59.7,63.0,4721,6.34,6.29,3.7700549999999997
10137,2,3,1.0,Good,63.6,61.0,4722,6.25,6.21,3.9622800000000002
10138,1,1,1.05,Ideal,61.8,59.0,4723,6.53,6.49,4.02318
10139,6,1,1.04,Premium,61.0,59.0,4724,6.51,6.54,3.9802500000000003
10140,3,2,1.04,Very Good,59.2,61.0,4724,6.63,6.68,3.93976
10141,1,2,1.12,Very Good,61.7,58.1,4724,6.6,6.66,4.0907100000000005
10142,2,2,1.02,Ideal,60.0,59.0,4724,6.56,6.55,3.9329999999999994
10143,4,2,0.9,Ideal,61.3,56.0,4724,6.21,6.23,3.81286
10144,6,2,0.93,Ideal,61.6,57.0,4724,6.27,6.33,3.8808
10145,1,2,1.14,Ideal,61.8,57.0,4724,6.76,6.68,4.15296
10146,2,2,1.0,Premium,62.7,58.0,4724,6.41,6.32,3.9908550000000003
10147,1,1,1.25,Good,63.9,56.0,4725,6.81,6.77,4.338809999999999
10148,3,1,1.17,Ideal,61.1,56.0,4725,6.8,6.86,4.17313
10149,3,1,1.0,Very Good,62.6,58.0,4725,6.34,6.38,3.9813599999999996
10150,6,1,1.1,Fair,64.6,54.0,4725,6.56,6.49,4.2151499999999995
10151,1,2,1.1,Premium,61.2,61.0,4725,6.66,6.61,4.06062
10152,2,1,1.1,Ideal,63.1,58.0,4725,6.54,6.53,4.123585
10153,6,1,1.1,Premium,62.4,58.0,4725,6.6,6.57,4.10904
10154,4,2,0.97,Premium,59.9,59.0,4726,6.39,6.36,3.818625
10155,6,1,1.01,Very Good,61.9,58.0,4727,6.43,6.49,3.9987399999999997
10156,2,2,1.02,Very Good,61.6,58.0,4727,6.49,6.54,4.013240000000001
10157,6,1,1.0,Good,61.1,61.0,4727,6.37,6.43,3.9104
10158,0,3,1.23,Good,63.6,60.0,4727,6.77,6.73,4.293
10159,1,2,1.07,Very Good,59.1,59.0,4728,6.68,6.71,3.956745
10160,5,2,0.91,Premium,59.8,59.0,4729,6.28,6.23,3.7404900000000003
10161,6,3,0.9,Very Good,58.8,61.0,4729,6.27,6.32,3.7014599999999995
10162,4,2,1.05,Ideal,61.8,57.0,4729,6.51,6.54,4.03245
10163,4,2,1.05,Good,57.9,62.0,4729,6.68,6.73,3.882195
10164,6,1,1.0,Premium,62.4,58.0,4730,6.33,6.36,3.9592800000000006
10165,3,1,1.38,Fair,61.2,59.0,4730,7.19,7.13,4.38192
10166,5,1,1.03,Premium,61.8,56.0,4730,6.5,6.47,4.00773
10167,3,0,1.5,Good,64.0,61.0,4731,7.15,7.04,4.540800000000001
10168,3,2,0.91,Ideal,61.9,56.0,4731,6.22,6.18,3.8377999999999997
10169,2,4,1.0,Good,62.1,64.0,4732,6.4,6.18,3.9060900000000003
10170,2,1,1.3,Premium,60.4,61.0,4732,7.09,7.04,4.267259999999999
10171,4,3,1.0,Fair,66.7,57.0,4732,6.11,6.04,4.052025
10172,2,4,1.0,Very Good,63.3,53.0,4732,6.37,6.29,4.006889999999999
10173,2,4,1.0,Premium,62.7,58.0,4732,6.37,6.33,3.9814499999999997
10174,2,4,1.0,Premium,59.1,60.0,4732,6.45,6.42,3.8030850000000003
10175,2,4,1.0,Fair,64.1,60.0,4732,6.3,6.22,4.0126599999999994
10176,2,1,1.1,Ideal,62.0,55.0,4733,6.61,6.65,4.110600000000001
10177,3,1,1.08,Ideal,62.1,57.0,4733,6.56,6.58,4.07997
10178,3,1,1.09,Ideal,61.7,57.0,4733,6.57,6.62,4.069115
10179,1,1,1.22,Premium,61.5,61.0,4735,6.89,6.83,4.2189
10180,1,1,1.22,Premium,61.5,61.0,4735,6.89,6.83,4.2189
10181,6,2,0.9,Premium,59.4,61.0,4735,6.32,6.3,3.7481400000000002
10182,6,2,0.9,Premium,63.0,56.0,4735,6.14,6.09,3.85245
10183,1,1,1.22,Premium,61.7,59.0,4735,6.84,6.8,4.207940000000001
10184,3,2,1.0,Good,63.9,60.0,4737,6.22,6.27,3.990554999999999
10185,3,2,1.0,Ideal,62.7,56.0,4737,6.36,6.39,3.9971250000000005
10186,0,1,1.24,Very Good,60.4,61.0,4737,6.85,6.92,4.1585399999999995
10187,4,1,1.33,Premium,60.4,60.0,4737,7.17,7.11,4.31256
10188,4,1,1.14,Premium,62.9,59.0,4737,6.64,6.62,4.1702699999999995
10189,5,1,1.06,Premium,60.5,60.0,4737,6.67,6.61,4.0172
10190,5,2,0.95,Very Good,61.6,56.0,4738,6.31,6.36,3.90236
10191,1,2,1.02,Ideal,62.0,56.0,4738,6.44,6.46,3.9990000000000006
10192,1,3,1.0,Very Good,64.0,54.0,4739,6.28,6.34,4.0384
10193,6,3,0.9,Good,62.6,62.0,4739,6.11,6.15,3.8373800000000005
10194,2,3,1.05,Premium,60.5,58.0,4739,6.7,6.63,4.032325
10195,5,3,0.91,Premium,62.8,59.0,4739,6.17,6.15,3.86848
10196,5,3,0.91,Premium,61.6,58.0,4739,6.2,6.18,3.8130399999999995
10197,4,4,0.91,Very Good,63.5,56.0,4739,6.18,6.14,3.9116000000000004
10198,5,2,0.93,Premium,62.8,56.0,4739,6.26,6.2,3.91244
10199,2,2,1.08,Premium,61.7,59.0,4740,6.56,6.6,4.0598600000000005
10200,2,2,1.08,Ideal,62.7,57.0,4740,6.48,6.51,4.0723650000000005
10201,2,5,0.9,Very Good,62.4,58.0,4740,6.12,6.15,3.8282399999999996
10202,3,5,0.8,Ideal,61.5,55.0,4740,5.95,5.99,3.6715500000000003
10203,3,5,0.8,Ideal,61.4,57.0,4740,5.96,6.0,3.67172
10204,4,1,1.04,Ideal,61.2,57.0,4740,6.54,6.6,4.020840000000001
10205,2,2,0.9,Ideal,61.6,56.0,4740,6.17,6.23,3.8192000000000004
10206,4,1,1.21,Premium,61.5,57.0,4740,6.93,6.88,4.246575
10207,3,2,1.0,Very Good,59.3,63.0,4741,6.44,6.48,3.8307800000000003
10208,3,2,1.04,Premium,60.6,61.0,4742,6.63,6.59,4.00566
10209,5,1,1.05,Premium,59.5,59.0,4742,6.65,6.59,3.9389
10210,2,1,1.02,Ideal,59.8,58.0,4742,6.55,6.59,3.9288600000000002
10211,5,1,1.08,Good,63.7,57.0,4742,6.54,6.49,4.150055
10212,5,1,1.05,Premium,60.4,58.0,4742,6.59,6.55,3.9682800000000005
10213,1,2,1.16,Ideal,61.5,60.0,4742,6.76,6.71,4.142025
10214,5,1,1.08,Premium,60.2,58.0,4742,6.68,6.61,4.00029
10215,0,1,1.26,Ideal,62.5,53.0,4742,6.9,6.86,4.300000000000001
10216,2,2,1.21,Premium,60.5,60.0,4743,6.81,6.72,4.0928249999999995
10217,2,1,1.15,Premium,61.6,60.0,4743,6.72,6.75,4.148759999999999
10218,2,1,1.15,Very Good,62.0,58.0,4743,6.66,6.7,4.1415999999999995
10219,5,1,1.0,Ideal,61.8,57.0,4743,6.39,6.43,3.9613799999999997
10220,2,2,1.01,Very Good,62.7,58.0,4743,6.36,6.34,3.9814499999999997
10221,4,1,1.31,Premium,62.7,61.0,4743,7.03,6.86,4.354515
10222,3,1,0.97,Ideal,61.6,56.0,4743,6.31,6.39,3.9115999999999995
10223,5,2,1.01,Good,62.6,61.0,4743,6.38,6.43,4.00953
10224,4,3,1.0,Premium,58.7,56.0,4743,6.46,6.42,3.7802799999999994
10225,1,3,1.11,Premium,58.3,60.0,4744,6.84,6.78,3.9702300000000004
10226,1,3,1.11,Premium,63.0,53.0,4744,6.64,6.59,4.16745
10227,0,1,1.2,Ideal,63.3,54.0,4744,6.78,6.72,4.272749999999999
10228,0,1,1.2,Ideal,61.7,56.0,4744,6.87,6.79,4.21411
10229,3,4,0.91,Good,64.1,60.0,4744,6.11,6.06,3.9004849999999998
10230,2,1,1.03,Very Good,61.3,56.0,4745,6.5,6.53,3.993695
10231,1,2,1.06,Ideal,61.9,54.0,4745,6.56,6.59,4.069925
10232,2,3,1.01,Premium,62.6,60.0,4745,6.39,6.36,3.99075
10233,1,1,1.19,Premium,62.6,58.0,4745,6.75,6.7,4.20985
10234,4,1,1.02,Ideal,61.8,57.0,4746,6.43,6.49,3.9922799999999996
10235,6,2,0.91,Very Good,62.3,60.0,4746,6.15,6.21,3.8501399999999997
10236,3,2,1.03,Very Good,61.0,58.0,4746,6.5,6.54,3.9772
10237,6,1,1.26,Fair,64.5,59.0,4746,6.75,6.71,4.3408500000000005
10238,2,2,1.02,Ideal,62.5,57.0,4746,6.41,6.46,4.0218750000000005
10239,1,2,1.13,Premium,62.8,57.0,4746,6.68,6.64,4.18248
10240,2,2,1.18,Premium,60.1,60.0,4746,6.89,6.75,4.09882
10241,2,1,1.13,Premium,62.7,55.0,4746,6.69,6.61,4.16955
10242,2,2,1.11,Premium,58.9,59.0,4748,6.82,6.76,3.99931
10243,4,2,0.94,Premium,59.8,61.0,4748,6.39,6.35,3.809259999999999
10244,4,1,1.0,Very Good,63.3,60.0,4749,6.32,6.25,3.9784049999999995
10245,2,2,1.01,Good,63.4,59.0,4749,6.28,6.34,4.00054
10246,2,2,1.01,Ideal,62.6,55.0,4749,6.39,6.43,4.01266
10247,2,2,1.01,Good,63.1,59.0,4749,6.32,6.36,4.00054
10248,2,2,1.01,Good,63.7,60.0,4749,6.3,6.35,4.029025
10249,1,2,1.01,Very Good,63.3,54.0,4749,6.34,6.36,4.01955
10250,4,1,1.0,Premium,61.4,61.0,4749,6.47,6.4,3.95109
10251,1,2,1.06,Ideal,61.2,56.0,4749,6.6,6.57,4.03002
10252,2,1,1.06,Ideal,59.9,58.0,4749,6.67,6.63,3.98335
10253,3,1,1.1,Ideal,62.1,56.0,4750,6.63,6.61,4.11102
10254,3,3,0.93,Premium,62.2,59.0,4750,6.26,6.21,3.87817
10255,5,1,1.01,Premium,61.6,56.0,4751,6.45,6.4,3.9578
10256,3,7,0.81,Ideal,62.4,54.0,4751,5.93,5.99,3.71904
10257,6,2,1.01,Fair,63.5,58.0,4751,6.35,6.25,4.0005
10258,2,3,1.01,Fair,64.5,60.0,4751,6.3,6.25,4.047375
10259,5,1,1.01,Premium,62.6,59.0,4751,6.39,6.36,3.99075
10260,5,1,1.01,Premium,61.5,58.0,4751,6.43,6.4,3.9452249999999998
10261,5,1,1.01,Good,63.7,58.0,4751,6.36,6.32,4.03858
10262,5,1,1.01,Ideal,61.2,54.0,4751,6.52,6.49,3.98106
10263,5,1,1.01,Premium,59.5,59.0,4751,6.58,6.54,3.9032000000000004
10264,5,1,1.01,Ideal,62.2,54.0,4751,6.43,6.39,3.9870200000000007
10265,5,1,1.01,Premium,62.6,57.0,4751,6.35,6.33,3.96884
10266,6,2,1.01,Fair,64.6,60.0,4751,6.12,6.08,3.9405999999999994
10267,6,2,1.01,Premium,62.8,58.0,4751,6.37,6.3,3.9783799999999996
10268,5,1,1.01,Ideal,59.2,56.0,4751,6.63,6.59,3.91312
10269,5,1,1.01,Ideal,61.1,57.0,4751,6.52,6.48,3.9715000000000003
10270,6,2,1.01,Fair,66.9,54.0,4751,6.25,6.21,4.167870000000001
10271,1,2,1.2,Good,63.1,58.0,4752,6.66,6.72,4.2213899999999995
10272,0,2,1.2,Very Good,61.4,59.0,4752,6.82,6.87,4.2028300000000005
10273,6,1,1.03,Ideal,60.7,55.0,4752,6.53,6.61,3.9879900000000004
10274,3,1,1.07,Ideal,62.1,55.0,4752,6.54,6.61,4.083075
10275,3,1,1.04,Ideal,62.0,56.0,4752,6.52,6.49,4.0331
10276,6,1,1.0,Very Good,62.8,58.0,4753,6.33,6.37,3.9877999999999996
10277,6,1,1.01,Ideal,61.2,56.0,4753,6.41,6.46,3.9382200000000007
10278,0,3,1.21,Very Good,59.9,59.0,4754,6.86,6.92,4.12711
10279,2,2,1.02,Premium,59.2,58.0,4754,6.6,6.57,3.89832
10280,4,1,1.04,Ideal,62.1,57.0,4754,6.48,6.46,4.01787
10281,4,2,0.96,Very Good,62.1,62.0,4755,6.24,6.32,3.89988
10282,3,1,1.11,Premium,62.3,58.0,4755,6.65,6.61,4.13049
10283,3,1,1.11,Premium,61.2,59.0,4755,6.74,6.66,4.1004000000000005
10284,3,1,1.11,Ideal,60.5,56.0,4755,6.71,6.67,4.0474499999999995
10285,3,1,1.11,Premium,61.5,58.0,4755,6.67,6.6,4.080525
10286,1,4,1.01,Very Good,62.2,60.0,4756,6.39,6.35,3.9621399999999993
10287,1,2,1.08,Ideal,60.3,60.0,4757,6.67,6.62,4.0069349999999995
10288,5,1,1.03,Ideal,62.3,56.0,4758,6.44,6.52,4.03704
10289,5,1,1.03,Premium,61.8,59.0,4758,6.42,6.47,3.9830099999999997
10290,3,2,1.0,Good,57.2,59.0,4758,6.66,6.62,3.7980800000000006
